MessageDate,arbitrarytext,coin,difficulty,height,minedat,orphanedyn,paidoutat,poolcode,reward,size,txcount,wallet,
2018-12-16,/bmgpool.com/1dk,BSP,217025867652.65787,560761,2018-12-14 07:03:33.63771+00,f,2018-12-14 07:27:41.75964+00,CG-BMG-BSP-MIXUP,12.50012185,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-12-30,/bmgpool.com/1dk,BSP,122914219452.13031,562522,2018-12-26 22:38:45.8467+00,f,,CG-BMG-BSP-MIXUP,12.50003196,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2019-01-13,/bmgpool.com/1dk,BSP,124177100611.95467,564664,2019-01-10 21:14:15.36043+00,f,,CG-BMG-BSP-MIXUP,12.50004651,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-12-28,/coingeek.com/hp,BSP,116818186208.59068,562798,2018-12-28 20:21:00.02271+00,f,,CG-BSP,12.50103158,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-30,/coingeek.com/hp,BSP,135775555303.62587,563097,2018-12-30 22:15:26.61987+00,f,,CG-BSP,12.50015708,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-26,/coingeek.com/hp,BSP,409742488407.1248,558110,2018-11-25 08:45:51.5973+00,f,2018-11-25 09:50:07.04467+00,CG-BSP,12.50031910,0,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2019-01-06,ISBNB5OPSC,BSP,127304020759.55075,563362,2019-01-01 18:43:25.87677+00,f,,ANON-BSP,12.50013031,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-24,/coingeek.com/hp,BSP,371524813487.63666,558011,2018-11-24 15:27:12.96412+00,f,2018-11-24 16:48:50.85723+00,CG-BSP,12.50002080,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-12-16,ISBNB5OPSC,BSP,202568051744.515,560814,2018-12-14 18:14:08.49352+00,f,2018-12-14 19:58:18.54683+00,ANON-BSP,12.50132064,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-26,ISBNB5OPSC,BSP,128886585602.67188,562482,2018-12-26 15:56:36.99511+00,f,,ANON-BSP,12.50011650,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,367815330602.23456,557962,2018-11-24 08:38:58.54429+00,f,2018-11-24 09:17:48.77636+00,CG-BSP,12.50111101,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-23,37e704oilig3,BSP,155838596749.20392,561983,2018-12-23 01:17:52.85471+00,f,,CG-BSP,12.50108588,0,1,19HV5vbRutKMuanrPqmoHB7zMRjJHKvHa3,
2019-01-07,ISBNB5OPSC,BSP,139542416734.86652,564122,2019-01-07 00:29:38.13698+00,f,,ANON-BSP,12.50007727,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,369179703485.5014,557993,2018-11-24 12:50:08.4684+00,f,2018-11-24 13:41:46.1901+00,CG-BSP,12.50114769,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-11,/coingeek.com/lk,BSP,123147181416.44975,564781,2019-01-11 16:12:07.42838+00,f,,CG-BSP,12.50015072,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-12-14,ISBNB5OPSC,BSP,202568051744.515,560814,2018-12-14 18:14:08.49352+00,f,2018-12-14 19:58:18.54683+00,ANON-BSP,12.50132064,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-23,/bmgpool.com/1dk,BSP,148946912139.16476,562031,2018-12-23 09:54:34.92985+00,f,,CG-BMG-BSP-MIXUP,12.50059969,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-23,37e704oilig3,BSP,448385798100.2113,557868,2018-11-23 14:10:01.01138+00,f,2018-11-23 16:13:09.6027+00,CG-BSP,12.50043333,0,1,19HV5vbRutKMuanrPqmoHB7zMRjJHKvHa3,
2019-01-06,/coingeek.com/hp,BSP,129772597894.83002,563140,2018-12-31 04:48:56.07931+00,f,,CG-BSP,12.50023143,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,409742488407.1248,558110,2018-11-25 08:45:51.5973+00,f,2018-11-25 09:50:07.04467+00,CG-BSP,12.50031910,0,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-12-12,/coingeek.com/hp,BSP,191071480349.12192,560503,2018-12-12 13:37:27.98997+00,f,2018-12-12 14:35:44.03461+00,CG-BSP,12.50221941,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-26,/bmgpool.com/pTL,BSP,384652106861.7254,558128,2018-11-25 12:28:06.93796+00,f,2018-11-25 13:09:01.60593+00,BMG-BSP,12.50013037,0,1,1JBR8o7nKkJxaHsewybk447xsZy1jBtcQM,
2019-01-01,/coingeek.com/hp,BSP,118853328791.25291,563304,2019-01-01 09:42:35.50573+00,f,,CG-BSP,12.50000229,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-06,ISBNB5OPSC,BSP,144949346783.54135,563941,2019-01-05 18:22:28.23334+00,f,,ANON-BSP,12.50130063,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-21,/coingeek.com/hp,BSP,572890866583.7169,557621,2018-11-21 17:36:24.06615+00,f,2018-11-21 18:45:09.4287+00,CG-BSP,12.51484259,1480386,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-11,/coingeek.com/hp,BSP,132375030360.47618,564730,2019-01-11 07:19:31.38244+00,f,,CG-BSP,12.50036670,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/g1f,BSP,535704155338.7171,557696,2018-11-22 06:45:30.23769+00,f,2018-11-22 07:26:08.321+00,CG-BSP,12.50048633,42898,1,1BnGdGkB6nWdUnBtCXasxx9wozMcfNvFZX,
2019-01-05,/coingeek.com/g1f,BSP,145343173674.58197,563953,2019-01-05 20:06:58.93529+00,f,,CG-BSP,12.50000801,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-16,/coingeek.com/hp,BSP,185051579990.80646,560683,2018-12-13 20:05:52.17561+00,f,2018-12-13 20:28:09.38026+00,CG-BSP,12.52117700,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,420159386851.7426,558082,2018-11-25 03:16:50.47613+00,f,2018-11-25 04:12:50.06619+00,CG-BSP,12.50144570,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-15,ISBNB5OPSC,BSP,154793758380.8811,565363,2019-01-15 15:27:44.07434+00,f,,ANON-BSP,12.50004226,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-09,ISBNB5OPSC,BSP,207754990936.0102,559599,2018-12-06 05:52:12.65364+00,f,2018-12-06 06:36:29.50044+00,ANON-BSP,12.50952797,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-11,ISBNB5OPSC,BSP,126367902685.84344,564806,2019-01-11 21:35:48.83246+00,f,,ANON-BSP,12.50156754,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/bmgpool.com/pTL,BSV,313433558623.9752,557397,2018-11-20 12:19:37.79101+00,f,2018-11-21 15:53:58.14786+00,BMG-BSV,12.50141148,89132,1,1JBR8o7nKkJxaHsewybk447xsZy1jBtcQM,
2018-11-25,/coingeek.com/hp,BSV,461253077578.91266,557259,2018-11-19 05:29:31.95416+00,f,2018-11-21 15:48:18.30926+00,CG-BSV,12.50000000,198,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-20,/coingeek.com/g1f,BSP,129036840729.16733,561635,2018-12-20 19:15:15.7639+00,f,,CG-BSP,12.55085740,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-25,/coingeek.com/lk,BSV,466611588319.8974,557304,2018-11-19 12:12:50.08757+00,f,2018-11-21 15:50:27.79829+00,CG-BSV,12.50357308,355854,1346,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-11-21,/coingeek.com/hp,BSV,529640233787.34094,557532,2018-11-21 03:58:08.31453+00,f,2018-11-21 16:00:31.582+00,CG-BSV,12.50030713,17174,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/g1f,BSP,384260316373.1877,558123,2018-11-25 11:14:10.52377+00,f,2018-11-25 12:28:17.82593+00,CG-BSP,12.50092553,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-23,ISBNB5OPSC,BSP,132116542738.82916,561417,2018-12-19 05:15:48.20432+00,f,2018-12-19 06:36:11.4295+00,ANON-BSP,12.50016132,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-20,/coingeek.com/g1f,BSP,113490701100.31195,561477,2018-12-19 16:45:57.53782+00,f,,CG-BSP,12.50015978,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2019-01-06,/coingeek.com/lk,BSP,116945971978.18097,563318,2019-01-01 11:36:26.22935+00,f,,CG-BSP,12.50000000,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-12-23,/coingeek.com/hp,BSP,126103405143.61044,561687,2018-12-21 01:16:57.01018+00,f,,CG-BSP,12.50870708,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-23,/coingeek.com/hp,BSP,489078975411.15015,557822,2018-11-23 05:06:17.21096+00,f,2018-11-23 05:46:08.55625+00,CG-BSP,12.50029807,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-16,ISBNB5OPSC,BSP,188984283396.5851,560554,2018-12-12 23:02:32.68772+00,f,2018-12-12 23:32:06.71556+00,ANON-BSP,12.50002584,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-02,/coingeek.com/lk,BSP,170865787064.93063,558617,2018-11-29 08:18:47.55009+00,f,2018-11-29 09:04:25.11196+00,CG-BSP,12.50121262,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-12-30,/bmgpool.com/1dk,BSP,149980839413.82687,562230,2018-12-24 20:45:03.62376+00,f,,CG-BMG-BSP-MIXUP,12.50025900,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-12-30,ISBNB5OPSC,BSP,136647654397.55319,563064,2018-12-30 17:01:50.97772+00,f,,ANON-BSP,12.50001376,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,380936869707.01514,558133,2018-11-25 13:08:54.1895+00,f,2018-11-25 13:42:52.10049+00,CG-BSP,12.50019581,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-12,/coingeek.com/hp,BSP,169657265588.69687,560438,2018-12-12 04:22:20.61252+00,f,2018-12-12 04:51:47.58026+00,CG-BSP,12.50010645,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-30,/coingeek.com/g1f,BSP,114707858851.68785,562749,2018-12-28 12:46:27.78036+00,f,,CG-BSP,12.50311080,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-05,/coingeek.com/hp,BSP,188419444614.9063,559465,2018-12-05 08:20:02.39344+00,f,2018-12-05 09:08:25.27645+00,CG-BSP,12.50002413,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/g1f,BSP,362617730817.9685,557973,2018-11-24 10:05:01.50086+00,f,2018-11-24 10:35:10.39885+00,CG-BSP,12.50041340,0,1,1Ay58vviKUCifNYP5sqbgBeZ1s9AbGhg1f,
2018-12-21,/coingeek.com/g1f,BSP,131395962242.88495,561721,2018-12-21 05:35:41.14729+00,f,,CG-BSP,12.50364911,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2019-01-04,rrzskpkhxglp,BTC,5618595848853.279,556998,2019-01-04 15:08:52.31037+00,f,,CG-BTC,12.70826600,1202040,2720,1BDKvVwu1Gc3cpmF5vwboa3P3be2GLv5a1,
2018-12-24,/coingeek.com/g1f,BSP,149838934079.5149,562124,2018-12-24 01:21:03.00585+00,f,,CG-BSP,12.50022945,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2019-01-04,ISBNB5OPSC,BSP,152000604417.0077,563786,2019-01-04 16:51:04.60179+00,f,,ANON-BSP,12.50952118,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-17,ISBNB5OPSC,BSP,141123430305.0188,565691,2019-01-17 22:19:36.62038+00,f,,ANON-BSP,12.50016705,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-21,/coingeek.com/hp,BSP,555537095633.9734,557648,2018-11-21 21:55:57.64323+00,f,2018-11-21 22:27:11.29701+00,CG-BSP,12.50000797,965,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-09,/coingeek.com/g1f,BSP,197461578690.59604,559574,2018-12-06 02:14:29.04232+00,f,2018-12-06 03:12:29.94278+00,CG-BSP,12.50000000,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-25,/bmgpool.com/tha,BSP,401044650954.518,557922,2018-11-24 01:53:29.08846+00,f,2018-11-24 02:46:50.05182+00,BMG-BSP,12.50049921,0,1,1EfamYmWP12gzkD18xRnDnPR9Q1ZvTYBHo,
2018-11-25,/coingeek.com/lk,BSV,298138486504.5023,557411,2018-11-20 13:40:01.82556+00,f,2018-11-21 15:54:44.8601+00,CG-BSV,12.50011586,11702,1,1CFvha4qwvVPkct3h82DNhHr6u6F7PZuJk,
2019-01-03,/coingeek.com/hp,BSP,133041047036.15724,563549,2019-01-03 01:18:27.45096+00,f,,CG-BSP,12.50002656,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-18,/bmgpool.com/1dk,BSP,149561825478.4305,561321,2018-12-18 10:42:14.03738+00,f,2018-12-18 11:31:20.81777+00,CG-BMG-BSP-MIXUP,12.50007181,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-25,/coingeek.com/hp,BSV,286484154446.16797,557451,2018-11-20 17:05:04.39453+00,f,2018-11-21 15:56:59.95922+00,CG-BSV,12.50045382,38896,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-04,ISBNB5OPSC,BSP,196801464273.85345,559357,2018-12-04 14:51:00.49353+00,f,2018-12-04 15:15:33.20273+00,ANON-BSP,12.50133081,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-02,/coingeek.com/hp,BSP,140686155672.72412,558369,2018-11-27 19:35:09.1692+00,f,2018-11-27 20:46:49.35606+00,CG-BSP,12.50002155,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-31,vx8ylmbf39r,BTC,5106422924659.822,556398,2018-12-31 14:17:02.12301+00,f,,CG-BTC,12.53657907,215618,463,18yseqevP9FWUAr6Dx9ZkdR72Pe5weTK3p,
2019-01-17,/coingeek.com/hp,BSP,142179349894.04135,565550,2019-01-17 01:01:55.47976+00,f,,CG-BSP,12.50003950,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,562963354242.7451,557710,2018-11-22 08:36:00.50532+00,f,2018-11-22 09:42:16.02852+00,CG-BSP,12.50104820,7062,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-11-21,/coingeek.com/hp,BSV,570626995836.8982,557556,2018-11-21 06:24:22.7346+00,f,2018-11-21 16:01:30.85005+00,CG-BSV,12.50017540,6449,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-11-22,/coingeek.com/g1f,BSP,578297883053.1068,557672,2018-11-22 01:35:04.98278+00,f,2018-11-22 02:25:29.9449+00,CG-BSP,12.50002715,1990,1,1BnGdGkB6nWdUnBtCXasxx9wozMcfNvFZX,
2018-12-16,ISBNB5OPSC,BSP,195827509386.37228,560250,2018-12-10 18:38:26.91884+00,f,2018-12-10 19:14:16.49882+00,ANON-BSP,12.50001853,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/lk,BSP,407919286963.0452,558101,2018-11-25 06:32:24.50586+00,f,2018-11-25 07:09:19.70092+00,CG-BSP,12.50006554,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2019-01-11,/coingeek.com/hp,BSP,127822066657.14694,564705,2019-01-11 02:57:34.2169+00,f,,CG-BSP,12.50012164,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSV,561358158056.576,557553,2018-11-21 06:04:28.58921+00,f,2018-11-21 16:01:22.25853+00,CG-BSV,12.50010081,1396,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-12-23,/bmgpool.com/1dk,BSP,155950910788.753,562058,2018-12-23 14:36:52.62163+00,f,,CG-BMG-BSP-MIXUP,12.50005857,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2019-01-10,/coingeek.com/hp,BSP,131539400808.1508,564582,2019-01-10 07:09:06.19571+00,f,,CG-BSP,12.50000000,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-03,/coingeek.com/hp,BSP,150118635171.2618,563682,2019-01-03 22:42:24.38261+00,f,,CG-BSP,12.50000000,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,528447761551.0994,557786,2018-11-22 23:14:02.9246+00,f,2018-11-22 23:54:01.03478+00,CG-BSP,12.51779085,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-11,ISBNB5OPSC,BSP,125643846231.89647,564819,2019-01-11 23:09:29.55651+00,f,,ANON-BSP,12.50013614,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-02,/coingeek.com/g1f,BSP,121000044543.98624,558481,2018-11-28 15:36:45.5987+00,f,2018-11-28 18:29:34.73776+00,CG-BSP,12.50042236,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-25,ISBNB5OPSC,BSP,138422708357.44257,562353,2018-12-25 16:41:34.94271+00,f,,ANON-BSP,12.50000197,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-10,/coingeek.com/hp,BSP,212936678919.54398,560141,2018-12-10 01:31:38.55474+00,f,2018-12-10 02:21:47.27385+00,CG-BSP,12.50063661,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-07,/bmgpool.com/1dk,BSP,172610664548.1749,559807,2018-12-07 18:50:05.91032+00,f,2018-12-07 20:18:57.65612+00,CG-BMG-BSP-MIXUP,12.50140203,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2019-01-11,ISBNB5OPSC,BSP,135614821855.8268,564741,2019-01-11 08:43:40.45886+00,f,,ANON-BSP,12.50023589,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-17,ISBNB5OPSC,BSP,135696546455.25932,565653,2019-01-17 16:20:05.31531+00,f,,ANON-BSP,12.50162371,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-16,/bmgpool.com/1dk,BSP,194685719721.87216,560196,2018-12-10 10:41:15.30754+00,f,2018-12-10 11:16:41.0376+00,CG-BMG-BSP-MIXUP,12.52805545,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2019-01-13,/coingeek.com/hp,BSP,177825064846.12958,565008,2019-01-13 02:33:00.76006+00,f,,CG-BSP,12.50298899,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/bmgpool.com/pTL,BSV,486960333889.5207,557282,2018-11-19 08:21:05.15842+00,f,2018-11-21 15:49:25.03938+00,BMG-BSV,12.50003499,861,3,1MSt8txsBtqAv5RE1QHoyZkyz94xGWrpTL,
2018-12-23,/coingeek.com/lk,BSP,141431726383.81595,561378,2018-12-18 22:16:26.51885+00,f,2018-12-18 22:56:09.82135+00,CG-BSP,12.50003588,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2019-01-13,/coingeek.com/lk,BSP,172823044496.54422,565037,2019-01-13 07:58:16.0217+00,f,,CG-BSP,12.50034765,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-11-25,/bmgpool.com/sdt,BSV,468593076283.7198,557298,2018-11-19 11:23:38.93588+00,f,2018-11-21 15:50:06.49394+00,BMG-BSV,12.60607058,10571766,49719,12UEsubEv9AvYzopMZQDUuiE274cN7zdEG,
2019-01-09,/coingeek.com/hp,BSP,141894049900.26004,564500,2019-01-09 15:54:31.93331+00,f,,CG-BSP,12.50001130,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,408335380169.8939,558106,2018-11-25 07:09:09.19547+00,f,2018-11-25 09:17:08.97592+00,CG-BSP,12.50040000,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,409705212403.7673,558099,2018-11-25 05:59:28.78837+00,f,2018-11-25 06:58:42.02396+00,CG-BSP,12.50051695,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2019-01-13,ISBNB5OPSC,BSP,122470493349.7975,564654,2019-01-10 19:24:08.79488+00,f,,ANON-BSP,12.50137060,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-29,/coingeek.com/lk,BSP,165322549583.80594,562926,2018-12-29 14:41:48.96744+00,f,,CG-BSP,12.50307325,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-12-10,/bmgpool.com/1dk,BSP,198524068774.05606,560280,2018-12-10 23:10:08.89415+00,f,2018-12-10 23:40:34.92548+00,CG-BMG-BSP-MIXUP,12.50007813,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-25,/coingeek.com/g1f,BSP,397507017263.1042,557925,2018-11-24 02:21:03.80642+00,f,2018-11-24 02:56:54.56943+00,CG-BSP,12.50179962,0,1,1BnGdGkB6nWdUnBtCXasxx9wozMcfNvFZX,
2018-11-21,/coingeek.com/hp,BSV,543076638325.4711,557590,2018-11-21 12:48:59.51481+00,f,2018-11-21 16:02:59.63763+00,CG-BSV,12.50009520,5148,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-30,/bmgpool.com/1dk,BSP,143419698231.34998,563040,2018-12-30 12:18:37.04304+00,f,,CG-BMG-BSP-MIXUP,12.50013928,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2019-01-02,/coingeek.com/hp,BSP,132082880313.63449,563408,2019-01-02 01:47:30.14823+00,f,,CG-BSP,12.50148923,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-20,ISBNB5OPSC,BSP,111626713213.05714,561483,2018-12-19 17:45:33.7526+00,f,,ANON-BSP,12.50240530,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/bmgpool.com/sdt,BSP,418933107711.0474,557908,2018-11-23 23:09:57.54993+00,f,2018-11-24 00:03:03.89113+00,BMG-BSP,12.50133454,0,1,1BX1Yek5ajZgX5FRjDBxRFNA4vmrtAWAyF,
2018-11-25,/coingeek.com/lk,BSP,407919286963.0452,558101,2018-11-25 06:32:24.50586+00,f,2018-11-25 07:09:19.70092+00,CG-BSP,12.50006554,0,1,1LV8T2UoU3SYbWuqBvfC4zh9Erg6wj1GQo,
2018-11-21,/coingeek.com/hp,BSV,506890376115.3408,557513,2018-11-21 00:24:59.7011+00,f,2018-11-21 15:59:40.58073+00,CG-BSV,12.50292215,112206,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/g1f,BSV,533100244340.6219,557579,2018-11-21 11:34:20.96028+00,f,2018-11-21 16:02:34.33121+00,CG-BSV,12.50066650,32305,1,1Ay58vviKUCifNYP5sqbgBeZ1s9AbGhg1f,
2018-12-02,/coingeek.com/hp,BSP,218051705904.2661,558894,2018-12-01 07:10:40.73474+00,f,2018-12-01 07:49:09.08661+00,CG-BSP,12.50530120,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-21,/coingeek.com/g1f,BSV,544459515102.95184,557542,2018-11-21 04:42:17.43691+00,f,2018-11-21 16:00:52.97521+00,CG-BSV,12.50000000,199,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2019-01-11,/coingeek.com/g1f,BSP,124232979247.46283,564816,2019-01-11 22:45:57.67688+00,f,,CG-BSP,12.50001005,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2019-01-13,ISBNB5OPSC,BSP,165714161422.32297,565053,2019-01-13 11:08:44.24688+00,f,,ANON-BSP,12.50063948,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-24,/coingeek.com/hp,BSP,366770645347.70166,558000,2018-11-24 13:44:34.57127+00,f,2018-11-24 14:13:26.79146+00,CG-BSP,12.50000000,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2019-01-13,ISBNB5OPSC,BSP,125345289540.30894,564264,2019-01-08 01:18:41.60455+00,f,,ANON-BSP,12.50001536,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-26,/coingeek.com/hp,BSP,410533871126.7735,558095,2018-11-25 05:13:10.5003+00,f,2018-11-25 06:27:08.94214+00,CG-BSP,12.50000421,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,590796495111.7137,557620,2018-11-21 17:29:36.68846+00,t,,CG-BSP,12.51290449,0,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-12-30,/bmgpool.com/1dk,BSP,132063998120.11363,562829,2018-12-29 01:07:50.37737+00,f,,CG-BMG-BSP-MIXUP,12.50137022,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-12-09,/coingeek.com/hp,BSP,220773494023.26157,559647,2018-12-06 12:40:44.31076+00,f,2018-12-06 12:55:28.01948+00,CG-BSP,12.50022378,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-16,ISBNB5OPSC,BSP,223961553964.43097,560772,2018-12-14 09:36:35.5521+00,f,2018-12-14 11:05:21.66239+00,ANON-BSP,12.50134156,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-23,/bmgpool.com/1dk,BSP,133144787729.05614,561620,2018-12-20 16:05:36.24842+00,f,,CG-BMG-BSP-MIXUP,12.50018352,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
